"";"CACO2";"CO115";"COLO201";"COLO205";"COLO320";"DLD1";"HCC2998";"HCT116";"HCT15";"HT29";"IS1";"IS2";"KM12";"LIM1215";"LIM2405";"LOVO";"LS174T";"RKO";"RW2982";"RW7213";"SKCO1";"SW1116";"SW403";"SW48";"SW620";"SW837";"SW948";"T84";"TC71";"VACO5"
"WNT8A";0,6813035;0,78693035;0,6754542;0,6968272;0,6137408;0,62984465;0,5292099;0,79526395;0,64816755;0,46529141;0,6347015;0,315806615;0,6493726;0,6526556;0,72552075;0,54734135;0,259309455;0,49271885;0,54697685;0,446754975;0,4863935;0,48026505;0,49982815;0,7961542;0,4900767;0,62425865;0,67578265;0,454765855;0,7814961;0,52899275
"WNT8B";0,4673983;0,7557304;0,4556049;0,793421;0,8118777;0,739396;0,7966779;0,8439867;0,7268343;0,6617517;0,7769003;0,1089419;0,738898;0,8646915;0,829468;0,340739;0,03955432;0,7994037;0,6490765;0,8365542;0,7776532;0,5688269;0,7814727;0,83439435;0,7224265;0,504256;0,2749749;0,2020596;0,8145455;0,8179959
"WNT9B";0,02519001;0,9744719;0,972855;0,9820766;0,02543329;0,9688159;0,0244382;0,9858429;0,9869131;0,9380262;0,9630642;0,973913;0,9709325;0,04347381;0,9764753;0,5789579;0,7981356;0,9797902;0,5278205;0,01402496;0,612018;0,5539201;0,06300451;0,9792355;0,03675664;0,05977722;0,849905;0,8800219;0,177867;0,9853235
"WRB";0,41594769;0,44611741;0,43567746;0,4551673;0,44370429;0,42207664;0,466050165;0,46120827;0,464520905;0,392402725;0,412018285;0,41864456;0,43124323;0,453828095;0,446861685;0,44421909;0,45114187;0,419499455;0,42350979;0,333533085;0,446778035;0,3768034;0,43131367;0,450331565;0,457545185;0,373488645;0,37155395;0,4364009;0,449654725;0,39332398
"WRN";0,6336279;0,8973406;0,3178525;0,3275008;0,675844;0,72804455;0,5825044;0,86508565;0,8423009;0,3435319;0,53590125;0,6427325;0,90457335;0,2732259;0,7687938;0,1733336;0,11568376;0,8544381;0,44881485;0,06691786;0,72329685;0,104368675;0,2418505;0,8332786;0,60470045;0,134118215;0,81475335;0,2982058;0,92331685;0,3813024
"WRNIP1";0,02922794;0,034322895;0,024748035;0,019396175;0,017081405;0,03425957;0,011740785;0,020520225;0,01367028;0,019300715;0,03052431;0,02228642;0,02628304;0,02388091;0,02147409;0,02021331;0,01353498;0,017813425;0,019547825;0,012649435;0,016867395;0,01942757;0,016192925;0,0164651925;0,022690065;0,015713785;0,01945924;0,012410465;0,018996015;0,015771945
"WSB1";0,03581782;0,05514123;0,027363985;0,02537932;0,02644425;0,04762678;0,023367435;0,01734185;0,022259895;0,03112455;0,036155485;0,038635785;0,04226936;0,03516789;0,03943152;0,036815295;0,018990195;0,02823549;0,021973165;0,0194294;0,02923443;0,030411645;0,04195047;0,0286192125;0,02322319;0,025556855;0,02096183;0,01805821;0,029146035;0,02595782
"WSB2";0,029941615;0,037700825;0,033337735;0,028496845;0,4057498235;0,03601413;0,033258655;0,296256855;0,024409205;0,0302975;0,041336885;0,029130065;0,056748765;0,0368327;0,25301564;0,04911619;0,02480996;0,07885458;0,03072165;0,021670975;0,027096725;0,02766875;0,03716546;0,04748288;0,02447728;0,02715265;0,02284312;0,01835716;0,182605835;0,034361695
"WT1";0,820212827;0,88216078;0,89318686;0,906383305;0,5302696275;0,797097735;0,8297891695;0,871530615;0,81443802;0,736474785;0,780316125;0,63249274;0,83535029;0,461059907;0,86440764;0,536863025;0,3565636765;0,850977535;0,66952633;0,635001985;0,553655455;0,62159334;0,662624695;0,8681140025;0,8128660745;0,80036559;0,618347982;0,617036041;0,86064306;0,734464465
"WTAP";0,02411044;0,03609775;0,0284071;0,01059603;0,02028845;0,03619788;0,01831635;0,01670159;0,01436015;0,02268913;0,02411874;0,02157703;0,02775505;0,02587306;0,02218752;0,02178703;0,02092524;0,01646917;0,01159051;0,0146866;0,0190766;0,01944533;0,02810246;0,01416611;0,01806101;0,01649612;0,01765864;0,01219512;0,02173759;0,01831642
"WWC1";0,027277575;0,04448362;0,025921065;0,02179957;0,02034749;0,04905073;0,023485205;0,02502154;0,01690248;0,033525595;0,04270964;0,02893958;0,038279065;0,03150432;0,04805422;0,026088505;0,015910095;0,02425288;0,0355432;0,014327915;0,02741237;0,028658355;0,04724183;0,0226395;0,027998495;0,022898565;0,02818841;0,018971465;0,014322328;0,02069724
"WWC3";0,03855016;0,049848175;0,03442361;0,024186175;0,22733464;0,06450368;0,092589515;0,462921355;0,04734361;0,51675965;0,6299079;0,74060645;0,048049155;0,3000804;0,04935655;0,445503935;0,34243309;0,8494412;0,05662701;0,38417684;0,359970755;0,021887715;0,5255453;0,846503625;0,058060915;0,01674106;0,59781095;0,03859627;0,6900236;0,5032469
"WWOX";0,04459579;0,05637382;0,05304915;0,03454214;0,03175833;0,065692165;0,041095295;0,070161135;0,02955662;0,046160825;0,15191041;0,052326135;0,05967761;0,047108515;0,047326175;0,048314825;0,031362935;0,05549068;0,042161325;0,034344045;0,03665632;0,03544708;0,04888284;0,04939207;0,03810035;0,04788619;0,04068741;0,034129875;0,04379573;0,3243575
"WWP1";0,065678445;0,050985725;0,0404671;0,045806395;0,033142155;0,055499505;0,03716391;0,06733799;0,03939314;0,05521672;0,04738897;0,04410141;0,060685335;0,04164862;0,04301074;0,04134917;0,03295515;0,035671985;0,076521785;0,033407625;0,03847599;0,03794778;0,049244105;0,043626755;0,04198806;0,036592175;0,041045175;0,03425203;0,0347481;0,05135823
"WWP2";0,074137455;0,066742925;0,06581595;0,06191167;0,058924695;0,062562365;0,06704996;0,05145674;0,05782183;0,07071363;0,073261695;0,07089577;0,072513265;0,06283692;0,06469185;0,059626475;0,047218505;0,069994175;0,06590041;0,055355415;0,065488005;0,058205165;0,06824883;0,05902105;0,07280796;0,05387165;0,063703975;0,04836746;0,07514579;0,05641035
"WWTR1";0,4742907;0,057428305;0,0294745;0,029149965;0,048914175;0,53055975;0,02976283;0,03311625;0,4895019;0,91551935;0,6466023;0,61316615;0,04544641;0,050895005;0,03779741;0,28752682;0,07801831;0,45228575;0,62076045;0,041935975;0,033083395;0,39831717;0,152015075;0,5116432675;0,034685075;0,90973845;0,25721445;0,023941415;0,11169468;0,49078905
"XAGE3";0,71719535;0,7309764;0,64910105;0,7798512;0,23679237;0,58658865;0,6728332;0,64045415;0,6362646;0,36891775;0,59721465;0,44023165;0,7338074;0,7539325;0,62087205;0,6871096;0,4792447;0,57425605;0,61295;0,7599738;0,66077635;0,42113165;0,5882487;0,7355205;0,65013845;0,64725485;0,711012;0,6274142;0,78146175;0,45121045
"XBP1";0,39819432;0,445929495;0,04513569;0,10082458;0,071976865;0,46075938;0,38509612;0,466711575;0,24678885;0,34040761;0,43038638;0,06334522;0,264946635;0,45417498;0,400503035;0,46977587;0,22210033;0,45574132;0,134846085;0,03024581;0,46487056;0,288697635;0,06357453;0,463286235;0,425175235;0,045418665;0,309513115;0,146794115;0,46854296;0,459656255
"XCL1";0,5900958;0,2141689;0,1359464;0,1714068;0,2883263;0,3405946;0,5768146;0,6691656;0,1579853;0,2194289;0,2239264;0,1148141;0,4660791;0,5338686;0,1912531;0,3203072;0,1083443;0,135108;0,2755529;0,2292788;0,2727039;0,1221521;0,1301047;0,4764068;0,5670982;0,1528046;0,1613705;0,1248433;0,5324046;0,2429022
"XCR1";0,76002885;0,5307112;0,6650536;0,8185515;0,2346286;0,7426382;0,365966;0,8091891;0,76512575;0,3737619;0,716507;0,16993851;0,47244215;0,693536;0,84121675;0,1099395;0,4408175;0,20170975;0,7923104;0,70369635;0,6924894;0,233615055;0,75711815;0,865908225;0,343338265;0,77561665;0,07671365;0,036553015;0,17660302;0,7184168
"XDH";0,64837355;0,46324355;0,762447;0,51702725;0,764437;0,41256285;0,21776821;0,74485475;0,6650412;0,27638185;0,80071265;0,07990668;0,39862715;0,3050236;0,8222621;0,362895255;0,05767699;0,66904835;0,51540595;0,046740165;0,224209225;0,07809082;0,09708683;0,848797475;0,152793995;0,73071455;0,05232653;0,02564103;0,47443165;0,6512951
"XK";0,3566197;0,28808229;0,239685925;0,6518788;0,24858138;0,276724225;0,6105061;0,46811423;0,2441264;0,55592995;0,62927525;0,64822905;0,29602365;0,401526755;0,24717823;0,280963695;0,233254595;0,5677893;0,45253661;0,23246395;0,40661629;0,284638355;0,6667136;0,521554825;0,63221675;0,261947915;0,68617135;0,172918825;0,349108355;0,5702888
"XKR6";0,1525173;0,88249195;0,03932992;0,030433585;0,02683918;0,6433132;0,6248792;0,8403338;0,6901824;0,0314391;0,8213511;0,66799585;0,77472655;0,36528834;0,03724458;0,5689502;0,36440255;0,018491365;0,19073112;0,098627415;0,6990626;0,5068712;0,04250124;0,7305022;0,6023846;0,54582855;0,5415436;0,54855125;0,020576795;0,5972644
"XKR8";0,05819248;0,130248565;0,036755685;0,035823705;0,66309935;0,07009747;0,21140541;0,05098938;0,03984687;0,053466135;0,05658991;0,04778517;0,093179305;0,03704703;0,056314715;0,057248805;0,03406288;0,106466495;0,03004552;0,03274925;0,03249093;0,034987915;0,04743717;0,040069675;0,232210105;0,034673405;0,032271935;0,0301761;0,037096945;0,030338545
"XKRX";0,07790231;0,08479274;0,06085143;0,0656476;0,08447342;0,09503947;0,07910245;0,06073992;0,06915918;0,463239;0,08000806;0,07834645;0,07930591;0,08165057;0,0744231;0,08376092;0,073167;0,5640081;0,07938158;0,05085599;0,06951626;0,06792407;0,09340825;0,05514169;0,06796617;0,06687092;0,09084392;0,05288196;0,06684002;0,4864376
"XPA";0,03789387;0,051943985;0,035861665;0,02703274;0,02795241;0,047761575;0,029455715;0,03192554;0,02209311;0,03643687;0,0340643;0,03191554;0,0353826;0,04714036;0,0314919;0,034064855;0,027449115;0,02576777;0,02612509;0,024067385;0,03335875;0,033995705;0,04572212;0,0273985725;0,030840895;0,02942969;0,03548586;0,023749965;0,025889305;0,0264301
"XPC";0,04138032;0,03611922;0,04012918;0,035688525;0,02519677;0,040878275;0,02214139;0,023762945;0,02525091;0,036141585;0,051169815;0,038315895;0,030390545;0,041336305;0,04498731;0,03525072;0,019034115;0,038019185;0,022318665;0,02383891;0,02715909;0,02936633;0,054354115;0,02015136;0,02656227;0,037706485;0,02988162;0,0151222805;0,022430515;0,02180038
"XPNPEP1";0,42147955;0,46870635;0,122470735;0,144736445;0,261787;0,37663835;0,2583933;0,4491181;0,3578807;0,145363585;0,34747865;0,30758958;0,148918055;0,16303593;0,34612427;0,182160815;0,117513735;0,422982895;0,200393385;0,098713375;0,12671174;0,21739443;0,12266631;0,4350760325;0,2195298;0,13770245;0,126421875;0,13131566;0,3459645;0,16450245
"XPNPEP2";0,56676105;0,8207932;0,5116526;0,47739895;0,57211825;0,7730455;0,5551922;0,83699645;0,6939158;0,45921925;0,77866095;0,312559725;0,640352;0,447165;0,78944905;0,42811093;0,39722209;0,6195249;0,41436835;0,24225942;0,5651002;0,409785985;0,245053925;0,804379275;0,5517993;0,7859119;0,444765895;0,38390446;0,82812245;0,6252357
"XPO1";0,05611136;0,053238035;0,054927915;0,04674506;0,04297861;0,05243772;0,04249798;0,04593956;0,043088475;0,047129355;0,05653679;0,052360435;0,052918465;0,046175605;0,05021995;0,050921045;0,047803715;0,04717839;0,048853775;0,046827145;0,04457157;0,047256575;0,054254655;0,04555944;0,045069125;0,046359545;0,05792396;0,040744575;0,04449654;0,046616475
"XPO7";0,06337453;0,09504007;0,050574695;0,04662783;0,049938785;0,07757692;0,055128195;0,04567496;0,044334605;0,062678335;0,06866161;0,074040225;0,06319247;0,05712737;0,063345885;0,04908211;0,036319515;0,060772615;0,070574455;0,056339895;0,06360791;0,07323507;0,076383845;0,05211645;0,04910163;0,076950075;0,03949285;0,06411996;0,0414201;0,0551237
"XPR1";0,025385475;0,02463561;0,02018456;0,02217285;0,016199085;0,03351155;0,017913135;0,024260625;0,01672943;0,02519315;0,026870455;0,02668454;0,028482895;0,0218499;0,02882698;0,022241765;0,018324545;0,021866755;0,017410345;0,021035245;0,02512257;0,01680455;0,026841335;0,0194291325;0,026201775;0,018893905;0,02213186;0,01526851;0,021560495;0,01919052
"XRCC1";0,054093005;0,0428295;0,034806525;0,04605239;0,035401775;0,05922319;0,035704465;0,040634505;0,03515954;0,038497985;0,05425183;0,056532775;0,0428556;0,03889532;0,056595925;0,03843304;0,03153723;0,046565865;0,04472134;0,04289004;0,03517524;0,04387056;0,056434785;0,032811215;0,037325305;0,033720435;0,03741077;0,0303764;0,030686385;0,0383584
"XRCC2";0,8190913;0,8716072;0,838648;0,8717268;0,8618717;0,8371648;0,8452933;0,8139217;0,8958898;0,8650206;0,8671575;0,8878253;0,8163862;0,8211076;0,8597795;0,8807387;0,8998061;0,8515785;0,7726204;0,8695861;0,8911368;0,8414315;0,8408659;0,8660751;0,8867671;0,8634995;0,8556543;0,8642578;0,8947089;0,8295619
"XRCC3";0,03494417;0,0425371;0,04133603;0,03097403;0,02127988;0,4491651;0,03079597;0,2566264;0,02277884;0,1938702;0,1697562;0,03526371;0,09317347;0,04837644;0,02303858;0,0319532;0,05086966;0,03414115;0,03902504;0,05248765;0,07581518;0,1627327;0,2219401;0,05070976;0,04990964;0,02494866;0,3971803;0,03740907;0,1049257;0,03272213
"XRCC4";0,062362185;0,05948083;0,06182477;0,03461498;0,040105995;0,085295745;0,03397446;0,043976275;0,028829075;0,046889435;0,067353195;0,05042553;0,05626656;0,06052499;0,05368908;0,056675865;0,02877416;0,036707275;0,063177975;0,035967715;0,033174145;0,03846674;0,058528115;0,035373325;0,03924768;0,041417925;0,047644955;0,02654306;0,03504761;0,033031505
"XRCC5";0,079369355;0,114789485;0,0633557;0,05327592;0,054425875;0,094629315;0,069769955;0,06948359;0,04630993;0,06949623;0,09854325;0,07059963;0,12378202;0,07084217;0,077606645;0,06409133;0,048558275;0,06969954;0,07058515;0,05559506;0,05093732;0,07208095;0,066065;0,058836235;0,065268875;0,065254875;0,05779054;0,03897213;0,055898915;0,050615015
"XRCC6";0,01887596;0,04059919;0,03103448;0,02888263;0,02018093;0,03673627;0,02009926;0,02767662;0,01624877;0,03858472;0,06647443;0,0307621;0,05127876;0,05288344;0,0291128;0,04189285;0,01901318;0,02133713;0,02545853;0,02477106;0,03142902;0,02748675;0,04705204;0,032515965;0,0243421;0,04107043;0,03350238;0,01657563;0,03083443;0,02175654
"XRN1";0,04006787;0,036940965;0,035933745;0,02917635;0,02407269;0,043964135;0,031816845;0,029692375;0,02910632;0,041562845;0,05450835;0,0424556;0,041366895;0,05852789;0,040434465;0,033790385;0,031287875;0,034148685;0,02411655;0,026894785;0,03107052;0,038829075;0,042946405;0,027747535;0,033354745;0,03795923;0,031294585;0,02559043;0,02621857;0,02913647
"XRN2";0,06213047;0,08736488;0,052376105;0,058308355;0,061772365;0,059419465;0,04717979;0,063268905;0,04324724;0,06515301;0,06673725;0,056643175;0,07256086;0,05230882;0,06535112;0,06619225;0,0520135;0,06916924;0,044504725;0,04878786;0,079983145;0,092505955;0,10006326;0,04877977;0,043664145;0,07343024;0,04191778;0,070379015;0,064483675;0,04483758
"XYLB";0,45042121;0,45980151;0,475675965;0,43185687;0,4489365;0,47135575;0,4704023;0,473117135;0,491735505;0,42472235;0,45912011;0,461799295;0,46715882;0,453514845;0,448616125;0,460429085;0,47276642;0,457551555;0,41697166;0,455620785;0,48402669;0,44269616;0,45144846;0,4645017275;0,477388845;0,4313285;0,459716425;0,4834869;0,4915129;0,446508545
"XYLT1";0,44857914;0,87866705;0,2076549;0,30079774;0,318774835;0,8682199;0,45925395;0,9070263;0,86888075;0,7403388;0,63354335;0,35509801;0,79219575;0,79042495;0,72820195;0,8609174;0,49678755;0,8503601;0,5317522;0,358971405;0,45215804;0,30739315;0,11446208;0,8361141;0,4866435;0,50880615;0,411258425;0,373308045;0,90419245;0,8408035
"XYLT2";0,166948155;0,25252639;0,07010695;0,138052325;0,44064025;0,280011115;0,099275865;0,30657365;0,13431393;0,076539095;0,12191503;0,044422485;0,09596925;0,08300514;0,076460635;0,05613354;0,042629495;0,5286376;0,053683895;0,039057095;0,115429735;0,04251223;0,05108527;0,0381546425;0,122994185;0,04628964;0,04727962;0,05672414;0,078643655;0,120634755
"YAF2";0,03772015;0,0271443;0,02626328;0,02226549;0,02439791;0,03713573;0,03466691;0,02204724;0,02258676;0,02682997;0,0293261;0,02600913;0,02763729;0,02386459;0,03232377;0,03092922;0,02425178;0,0277644;0,02796904;0,0192642;0,01909707;0,03154672;0,0350699;0,023047505;0,0229941;0,02773999;0,02364789;0,01983535;0,02671269;0,02681415
"YAP1";0,027125405;0,03295629;0,02507418;0,0189533705;0,02326912;0,03245538;0,0218087555;0,02411547;0,019829156;0,034897905;0,02884768;0,033138225;0,05062768;0,0366814;0,0285372;0,034773745;0,020074435;0,028478925;0,02180128;0,028042573;0,0255691315;0,036297705;0,042306055;0,025661175;0,0257557645;0,019408998;0,0226165335;0,0153361175;0,028347895;0,026042845
"YARS";0,05215206;0,054146295;0,04926199;0,046723275;0,04822532;0,06746305;0,047524375;0,049460175;0,042133365;0,05442891;0,062237175;0,051193665;0,05815033;0,054400605;0,058226625;0,05347281;0,039872635;0,051111885;0,05159342;0,04545113;0,040079235;0,045224325;0,060774135;0,0442996325;0,048089505;0,044979795;0,04786376;0,0353023;0,04101745;0,043074545
"YBX1";0,230930925;0,21669571;0,201740665;0,189628465;0,199876715;0,22680288;0,19993456;0,198036755;0,2125459455;0,20988936;0,214431125;0,21436297;0,19777003;0,214497765;0,21393991;0,20803276;0,204954714;0,23023488;0,19443744;0,22928428;0,24045568;0,172269;0,20129987;0,2264056525;0,1949907;0,2123896;0,222370435;0,221098168;0,21299574;0,207787245
"YBX2";0,055843725;0,29923854;0,049292695;0,034857755;0,163784045;0,222129955;0,095869745;0,340544175;0,081235575;0,091408275;0,07385897;0,042853545;0,20514958;0,064719665;0,04881591;0,133914135;0,04231693;0,91601305;0,150576635;0,070269235;0,046203935;0,07573848;0,06397479;0,0536858675;0,08836639;0,049017835;0,052932565;0,04822665;0,03817827;0,034326285
"YEATS4";0,05699088;0,06358253;0,04960854;0,05227863;0,04844652;0,0600064;0,04888553;0,0445123;0,05206728;0,05734665;0,04683866;0,0609301;0,07492593;0,05813666;0,07085657;0,05490758;0,05006025;0,05074762;0,05158556;0,05137777;0,05518727;0,0479487;0,06431346;0,04468842;0,04312524;0,04271817;0,04699644;0,04299377;0,05573088;0,05348592
"YES1";0,059322455;0,1408015;0,062589;0,04450192;0,06697709;0,073631415;0,08910924;0,14956691;0,128941565;0,101672205;0,32223575;0,063234485;0,10437782;0,09255424;0,08495498;0,13510314;0,06570273;0,062199235;0,20064414;0,067051425;0,188323565;0,07233583;0,07716907;0,0920074475;0,03700888;0,04650824;0,04824584;0,029377985;0,26732256;0,04092557
"YIF1A";0,02678956;0,03391046;0,03156371;0,02229328;0,02182259;0,04393369;0,0250931;0,02326626;0,02212518;0,0319056;0,03624683;0,03125759;0,03345402;0,03271527;0,02936288;0,02511496;0,0212526;0,02723483;0,02073261;0,0207902;0,0267665;0,02224425;0,0407277;0,024763615;0,02663116;0,0231273;0,02641021;0,01791859;0,02774045;0,0231113
"YIF1B";0,17235766;0,06796619;0,0565178;0,03660707;0,03648878;0,371958995;0,220840205;0,14690986;0,09061444;0,05565967;0,06467502;0,08248358;0,14474392;0,048108915;0,152341655;0,111455855;0,0394692;0,152224395;0,04834226;0,0796644;0,20826197;0,041759405;0,09540748;0,080181975;0,09518146;0,04837988;0,05337332;0,052685845;0,07618854;0,04271656
"YIPF1";0,122603225;0,120680705;0,14974542;0,141123905;0,12542699;0,184458155;0,092002535;0,10974385;0,087239275;0,14066221;0,18966345;0,131180375;0,09300287;0,095212595;0,10559378;0,14381893;0,11594648;0,137438935;0,130588115;0,087343685;0,073469035;0,07961972;0,184607065;0,1189469925;0,114838535;0,16114758;0,11288437;0,055615905;0,10456092;0,107811055
"YIPF2";0,033151645;0,05965326;0,02964545;0,030750625;0,02271482;0,07103893;0,018711855;0,100875025;0,020760815;0,023994495;0,045790065;0,03885251;0,03544099;0,030730305;0,02334368;0,026301395;0,01982474;0,036663485;0,02512009;0,021646755;0,02282973;0,02265433;0,04504278;0,02245296;0,02462686;0,033672;0,025630735;0,01894911;0,08326061;0,01598417
"YIPF3";0,03459344;0,04997307;0,03398058;0,02575048;0,02025506;0,03449431;0,02627137;0,03040734;0,01695842;0,04965614;0,03306272;0,02845313;0,04006575;0,04987344;0,03278353;0,03284519;0,03226604;0,02248627;0,02437093;0,02434658;0,01919426;0,02448346;0,04347282;0,02201481;0,02430078;0,03074305;0,04012224;0,01467686;0,02423453;0,02893891
"YIPF4";0,041806895;0,040200035;0,0424392;0,031098165;0,03662199;0,038156985;0,03825747;0,03780289;0,0269169;0,041832595;0,062371015;0,0319023;0,049127915;0,04105969;0,03544637;0,02867852;0,027218645;0,04345302;0,03011771;0,032410175;0,039570725;0,035177915;0,057745395;0,0358641425;0,035323805;0,03358639;0,03408185;0,028729155;0,033446735;0,037705895
"YIPF5";0,05733512;0,08897506;0,05741096;0,04401319;0,06463824;0,09445948;0,043755405;0,05688887;0,03133284;0,04680089;0,068650055;0,06270022;0,09985252;0,058747835;0,049524595;0,05946144;0,03581696;0,048598945;0,091461545;0,03997431;0,050919;0,03925019;0,08151645;0,0652386075;0,060165235;0,054713245;0,05900994;0,0259379;0,031776365;0,04280681
"YIPF6";0,1263674;0,1051667;0,120308415;0,120844765;0,055333315;0,1041443;0,0763482;0,081473975;0,077480905;0,2711427;0,2181742;0,36519235;0,14199005;0,10356301;0,1331487;0,10943067;0,076053285;0,36697085;0,11289335;0,06506383;0,071103335;0,086227055;0,3868891;0,419481325;0,06433709;0,094668545;0,41525255;0,039368315;0,06450863;0,29758
"YKT6";0,0574133;0,05900759;0,069152035;0,068120965;0,05688335;0,071051255;0,06806361;0,06692055;0,05066684;0,05498848;0,072493445;0,05855997;0,06459919;0,05610258;0,06722535;0,0598435;0,0535449;0,06287467;0,063508695;0,05906221;0,062564625;0,052820225;0,065618195;0,0604656375;0,05064138;0,044858985;0,05735102;0,042952165;0,055519825;0,04402008
"YME1L1";0,02939222;0,022763125;0,028783265;0,02031492;0,01619921;0,0466868;0,017037695;0,017391355;0,01869483;0,018202025;0,027817045;0,03360926;0,03324311;0,02488898;0,027302435;0,03170705;0,016459665;0,01496561;0,021623405;0,016841725;0,021008855;0,02800514;0,029106315;0,0214363025;0,01797051;0,01986533;0,024972375;0,01316077;0,01841537;0,01819778
